Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-6.59999847412109 	0.015599946367729 	-6.59999847412109 	0 	
-6.5 	0.00899999997272971 	-6.5 	0 	
-6.39999771118164 	0.00740009183209622 	-6.39999771118164 	0 	
-6.29999923706055 	0.0111000002107176 	-6.29999923706055 	0 	
-6.19999694824219 	0.0135000876871345 	-6.19999694824219 	0 	
-6.09999847412109 	0.0148999428020034 	-6.09999847412109 	0 	
-6 	0.00859999995009275 	-6 	0 	
-5.89999771118164 	0.010899866483669 	-5.89999771118164 	0 	
-5.79999923706055 	0.00420000007943599 	-5.79999923706055 	0 	
-5.69999694824219 	0.00309995033967425 	-5.69999694824219 	0 	
-5.59999847412109 	0.00320001890577259 	-5.59999847412109 	0 	
-5.5 	0.00139999989551143 	-5.5 	0 	
-5.39999771118164 	-0.00169994654424954 	-5.39999771118164 	0 	
-5.29999923706055 	-0.00130000014905818 	-5.29999923706055 	0 	
-5.19999694824219 	-0.00239998481265502 	-5.19999694824219 	0 	
-5.09999847412109 	-0.00449997338364483 	-5.09999847412109 	0 	
-5 	-0.0042999999532185 	-5 	0 	
-4.89999771118164 	-0.00629995041099107 	-4.89999771118164 	0 	
-4.79999923706055 	-0.00229999999646679 	-4.79999923706055 	0 	
-4.69999694824219 	-0.00249993129182258 	-4.69999694824219 	0 	
-4.59999847412109 	-0.00259987416575314 	-4.59999847412109 	0 	
-4.5 	0.000800000088929664 	-4.5 	0 	
-4.39999771118164 	0.0037000341253588 	-4.39999771118164 	0 	
-4.29999923706055 	0.00619999999980791 	-4.29999923706055 	0 	
-4.19999694824219 	0.00940009511396056 	-4.19999694824219 	0 	
-4.09999847412109 	0.00890004989196314 	-4.09999847412109 	0 	
-4 	0.00680000018473947 	-4 	0 	
-3.89999771118164 	0.012999950638914 	-3.89999771118164 	0 	
-3.79999923706055 	0.0109000003430992 	-3.79999923706055 	0 	
-3.69999694824219 	0.0057001448731171 	-3.69999694824219 	0 	
-3.59999847412109 	0.0134000993020891 	-3.59999847412109 	0 	
-3.5 	0.0197999998927116 	-3.5 	0 	
-3.39999771118164 	0.0163999932810839 	-3.39999771118164 	0 	
-3.29999923706055 	0.0109999992127996 	-3.29999923706055 	0 	
-3.19999694824219 	0.0131996977688686 	-3.19999694824219 	0 	
-3.09999847412109 	-0.00230002617900027 	-3.09999847412109 	0 	
-3 	0.000299999224807834 	-3 	0 	
-2.89999771118164 	0.00109998854532023 	-2.89999771118164 	0 	
-2.79999923706055 	0.00070000023333705 	-2.79999923706055 	0 	
-2.69999694824219 	-0.00149980571222841 	-2.69999694824219 	0 	
-2.59999847412109 	0.00739997328128084 	-2.59999847412109 	0 	
-2.5 	0.0066000005499518 	-2.5 	0 	
-2.39999771118164 	0.00360005389302387 	-2.39999771118164 	0 	
